Ad_Name,Brand,Account,Campaign,Creative_Type,Performance_Rating,Priority,GitHub_Download_Link,GitHub_View_Link,Status,Hook_Type,Notes,Download_Command,File_Size_KB,Directory_Source,Created_Date
TurnedWizard_23850145457310576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-ba56db9ecddcb.jp,TurnedWizard,TurnedWizard,23850145439930576,Image,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145457310576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-ba56db9ecddcb.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145457310576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-ba56db9ecddcb.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145457310576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-ba56db9ecddcb.jpg"" -o ""TurnedWizard_23850145457310576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-ba56db9ecddcb.jpg""",355.98,image_creatives,2025-06-25
TurnedWizard_23850145458860576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-033cd09161379.jp,TurnedWizard,TurnedWizard,23850145439930576,Image,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145458860576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-033cd09161379.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145458860576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-033cd09161379.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145458860576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-033cd09161379.jpg"" -o ""TurnedWizard_23850145458860576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-033cd09161379.jpg""",355.98,image_creatives,2025-06-25
TurnedWizard_23850145454690576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-46ba1a5b72766.jp,TurnedWizard,TurnedWizard,23850145439930576,Image,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145454690576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-46ba1a5b72766.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145454690576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-46ba1a5b72766.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145454690576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-46ba1a5b72766.jpg"" -o ""TurnedWizard_23850145454690576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-46ba1a5b72766.jpg""",355.98,image_creatives,2025-06-25
TurnedWizard_23850145453330576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-6805c9420b130.jp,TurnedWizard,TurnedWizard,23850145439930576,Image,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145453330576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-6805c9420b130.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145453330576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-6805c9420b130.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145453330576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-6805c9420b130.jpg"" -o ""TurnedWizard_23850145453330576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-6805c9420b130.jpg""",355.98,image_creatives,2025-06-25
TurnedWizard_23850145455180576_image_The_Perfect_Gift_For_Muggles_2022-03-21-368394aa2d709d94acf2.jp,TurnedWizard,TurnedWizard,23850145439930576,Image,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145455180576_image_The_Perfect_Gift_For_Muggles_2022-03-21-368394aa2d709d94acf2.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145455180576_image_The_Perfect_Gift_For_Muggles_2022-03-21-368394aa2d709d94acf2.jpg,Active,Gift/Surprise,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145455180576_image_The_Perfect_Gift_For_Muggles_2022-03-21-368394aa2d709d94acf2.jpg"" -o ""TurnedWizard_23850145455180576_image_The_Perfect_Gift_For_Muggles_2022-03-21-368394aa2d709d94acf2.jpg""",271.12,image_creatives,2025-06-25
TurnedWizard_23850145454710576_image_The_Perfect_Gift_For_Muggles_2022-03-21-77cc5a7945deb13439b9.jp,TurnedWizard,TurnedWizard,23850145439930576,Image,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145454710576_image_The_Perfect_Gift_For_Muggles_2022-03-21-77cc5a7945deb13439b9.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145454710576_image_The_Perfect_Gift_For_Muggles_2022-03-21-77cc5a7945deb13439b9.jpg,Active,Gift/Surprise,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145454710576_image_The_Perfect_Gift_For_Muggles_2022-03-21-77cc5a7945deb13439b9.jpg"" -o ""TurnedWizard_23850145454710576_image_The_Perfect_Gift_For_Muggles_2022-03-21-77cc5a7945deb13439b9.jpg""",271.12,image_creatives,2025-06-25
TurnedWizard_23850145438550576_image_The_Perfect_Gift_For_Muggles_2022-03-21-23e7bc85231dbd3d8696.jp,TurnedWizard,TurnedWizard,23850145424170576,Image,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145438550576_image_The_Perfect_Gift_For_Muggles_2022-03-21-23e7bc85231dbd3d8696.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145438550576_image_The_Perfect_Gift_For_Muggles_2022-03-21-23e7bc85231dbd3d8696.jpg,Active,Gift/Surprise,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145438550576_image_The_Perfect_Gift_For_Muggles_2022-03-21-23e7bc85231dbd3d8696.jpg"" -o ""TurnedWizard_23850145438550576_image_The_Perfect_Gift_For_Muggles_2022-03-21-23e7bc85231dbd3d8696.jpg""",271.12,image_creatives,2025-06-25
TurnedWizard_23850145437870576_image_The_Perfect_Gift_For_Muggles_2022-03-21-5ab247a28bb887efcc84.jp,TurnedWizard,TurnedWizard,23850145424170576,Image,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145437870576_image_The_Perfect_Gift_For_Muggles_2022-03-21-5ab247a28bb887efcc84.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145437870576_image_The_Perfect_Gift_For_Muggles_2022-03-21-5ab247a28bb887efcc84.jpg,Active,Gift/Surprise,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145437870576_image_The_Perfect_Gift_For_Muggles_2022-03-21-5ab247a28bb887efcc84.jpg"" -o ""TurnedWizard_23850145437870576_image_The_Perfect_Gift_For_Muggles_2022-03-21-5ab247a28bb887efcc84.jpg""",271.12,image_creatives,2025-06-25
TurnedWizard_23849987094670576_video_The_Perfect_Gift_For_Muggles_2022-02-28-e0e823847ba522c36e94.jp,TurnedWizard,TurnedWizard,23849987085620576,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23849987094670576_video_The_Perfect_Gift_For_Muggles_2022-02-28-e0e823847ba522c36e94.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23849987094670576_video_The_Perfect_Gift_For_Muggles_2022-02-28-e0e823847ba522c36e94.jpg,Active,Gift/Surprise,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23849987094670576_video_The_Perfect_Gift_For_Muggles_2022-02-28-e0e823847ba522c36e94.jpg"" -o ""TurnedWizard_23849987094670576_video_The_Perfect_Gift_For_Muggles_2022-02-28-e0e823847ba522c36e94.jpg""",7.51,image_creatives,2025-06-25
TurnedWizard_23849987094610576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-02-28-4c42f0d7134ba.jp,TurnedWizard,TurnedWizard,23849987085620576,Image,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23849987094610576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-02-28-4c42f0d7134ba.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23849987094610576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-02-28-4c42f0d7134ba.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23849987094610576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-02-28-4c42f0d7134ba.jpg"" -o ""TurnedWizard_23849987094610576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-02-28-4c42f0d7134ba.jpg""",246.73,image_creatives,2025-06-25
TurnedWizard_23849987095740576_video_The_Perfect_Gift_For_Muggles_2022-02-28-62a6633618074e06cf88.jp,TurnedWizard,TurnedWizard,23849987085620576,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23849987095740576_video_The_Perfect_Gift_For_Muggles_2022-02-28-62a6633618074e06cf88.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23849987095740576_video_The_Perfect_Gift_For_Muggles_2022-02-28-62a6633618074e06cf88.jpg,Active,Gift/Surprise,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23849987095740576_video_The_Perfect_Gift_For_Muggles_2022-02-28-62a6633618074e06cf88.jpg"" -o ""TurnedWizard_23849987095740576_video_The_Perfect_Gift_For_Muggles_2022-02-28-62a6633618074e06cf88.jpg""",7.51,image_creatives,2025-06-25
TurnedYellow_AUD_680731748202189_video_Bigfoot_s_Jungle_Adventures_____bigfoot_vlogging_comedy_jung.,TurnedYellow_AUD,TurnedYellow_AUD,6852693905435,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_680731748202189_video_Bigfoot_s_Jungle_Adventures_____bigfoot_vlogging_comedy_jung.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_680731748202189_video_Bigfoot_s_Jungle_Adventures_____bigfoot_vlogging_comedy_jung.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_680731748202189_video_Bigfoot_s_Jungle_Adventures_____bigfoot_vlogging_comedy_jung.jpg"" -o ""TurnedYellow_AUD_680731748202189_video_Bigfoot_s_Jungle_Adventures_____bigfoot_vlogging_comedy_jung.jpg""",10.6,archive_creatives,2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jp,TurnedYellow_AUD,TurnedYellow_AUD,6292349008835,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg"" -o ""TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg""",7.54,archive_creatives,2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jp,TurnedYellow_AUD,TurnedYellow_AUD,6292349008835,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg"" -o ""TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg""",7.54,archive_creatives,2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jp,TurnedYellow_AUD,TurnedYellow_AUD,6257270858635,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg"" -o ""TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg""",7.54,archive_creatives,2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jp,TurnedYellow_AUD,TurnedYellow_AUD,6257270858635,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg"" -o ""TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg""",7.54,archive_creatives,2025-06-25
TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jp,TurnedYellow_AUD,TurnedYellow_AUD,6257038973435,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,Active,Gift/Surprise,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg"" -o ""TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg""",6.14,archive_creatives,2025-06-25
TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jp,TurnedYellow_AUD,TurnedYellow_AUD,6257038973435,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,Active,Gift/Surprise,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg"" -o ""TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg""",6.14,archive_creatives,2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jp,TurnedYellow_AUD,TurnedYellow_AUD,6257038973435,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg"" -o ""TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg""",7.54,archive_creatives,2025-06-25
TurnedYellow_AUD_6257039436235_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e685.jp,TurnedYellow_AUD,TurnedYellow_AUD,6257038973435,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039436235_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e685.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039436235_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e685.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039436235_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e685.jpg"" -o ""TurnedYellow_AUD_6257039436235_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e685.jpg""",7.54,archive_creatives,2025-06-25
TurnedYellow_AUD_6257039436035_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e6f1.jp,TurnedYellow_AUD,TurnedYellow_AUD,6257038973435,Video,⭐ Fresh Download,Medium,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039436035_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e6f1.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039436035_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e6f1.jpg,Active,Unknown,Fresh download 2025-06-25 - Fresh download on 2025-06-25,"curl -L ""https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039436035_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e6f1.jpg"" -o ""TurnedYellow_AUD_6257039436035_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e6f1.jpg""",7.54,archive_creatives,2025-06-25
