Name,Brand,Creative_Type,Performance_Tier,Campaign_ID,File_Size_KB,Created_Date,Days_Ago,Directory_Source,GitHub_Download_Link,GitHub_View_Link,File_Type,Quality_Priority,Notes
MakeMeJedi_910316701014349_image_Best._Gift._Ever.__Period__2025-02-25-2f10062f225ce43975e2fc.jpg,MakeMeJedi,image,,120209567143580354,220.61,2025-06-25,0,hd_ad_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/hd_ad_creatives/MakeMeJedi_910316701014349_image_Best._Gift._Ever.__Period__2025-02-25-2f10062f225ce43975e2fc.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/hd_ad_creatives/MakeMeJedi_910316701014349_image_Best._Gift._Ever.__Period__2025-02-25-2f10062f225ce43975e2fc.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23852106503370701_video_20_Off_First_Purchase_2022-11-22-5734935d1c36c7419cbacb48080.jpg,HoliFrog,video,,23851882940040701,9.05,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23852106503370701_video_20_Off_First_Purchase_2022-11-22-5734935d1c36c7419cbacb48080.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23852106503370701_video_20_Off_First_Purchase_2022-11-22-5734935d1c36c7419cbacb48080.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,HoliFrog,image,,23850715048710701,91.5,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,HoliFrog,image,,23850715002970701,91.5,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23850408542650701_video_NEW_Utopia_Microflora_Toner_2022-05-13-24b07265a9435d15f34c5.jpg,HoliFrog,video,,23850715002970701,5.79,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23850408542650701_video_NEW_Utopia_Microflora_Toner_2022-05-13-24b07265a9435d15f34c5.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23850408542650701_video_NEW_Utopia_Microflora_Toner_2022-05-13-24b07265a9435d15f34c5.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23850408542650701_video_NEW_Utopia_Microflora_Toner_2022-05-13-24b07265a9435d15f34c5.jpg,HoliFrog,video,,23850408605440701,5.79,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23850408542650701_video_NEW_Utopia_Microflora_Toner_2022-05-13-24b07265a9435d15f34c5.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23850408542650701_video_NEW_Utopia_Microflora_Toner_2022-05-13-24b07265a9435d15f34c5.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23850451991760701_video_NEW_Utopia_Microflora_Toner_2022-05-19-cb61a0d1f33db5ac1fe05.jpg,HoliFrog,video,,23850408605440701,4.28,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23850451991760701_video_NEW_Utopia_Microflora_Toner_2022-05-19-cb61a0d1f33db5ac1fe05.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23850451991760701_video_NEW_Utopia_Microflora_Toner_2022-05-19-cb61a0d1f33db5ac1fe05.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,HoliFrog,image,,23850408605440701,91.5,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23850408542650701_video_NEW_Utopia_Microflora_Toner_2022-05-13-24b07265a9435d15f34c5.jpg,HoliFrog,video,,23850408315600701,5.79,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23850408542650701_video_NEW_Utopia_Microflora_Toner_2022-05-13-24b07265a9435d15f34c5.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23850408542650701_video_NEW_Utopia_Microflora_Toner_2022-05-13-24b07265a9435d15f34c5.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23850451991760701_video_NEW_Utopia_Microflora_Toner_2022-05-19-cb61a0d1f33db5ac1fe05.jpg,HoliFrog,video,,23850408315600701,4.28,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23850451991760701_video_NEW_Utopia_Microflora_Toner_2022-05-19-cb61a0d1f33db5ac1fe05.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23850451991760701_video_NEW_Utopia_Microflora_Toner_2022-05-19-cb61a0d1f33db5ac1fe05.jpg,jpg,1,Fresh download on 2025-06-25
HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,HoliFrog,image,,23850408315600701,91.5,2025-06-25,0,video_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/video_creatives/HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/video_creatives/HoliFrog_23850493386930701_image_Special_Value_-_The_Ultimate_Comfort_Combo_2022-05-25-fdfdd2.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850157385160576_image_Turn_Your_Mom_Into_a_Wizard_2022-03-22-944a29417e7f3258ae32a.jpg,TurnedWizard,image,,23850157373940576,150.81,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850157385160576_image_Turn_Your_Mom_Into_a_Wizard_2022-03-22-944a29417e7f3258ae32a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850157385160576_image_Turn_Your_Mom_Into_a_Wizard_2022-03-22-944a29417e7f3258ae32a.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850157385560576_image_Turn_Your_Mom_Into_a_Wizard_2022-03-22-b8c53c6eda684fcc56f6e.jpg,TurnedWizard,image,,23850157373940576,150.81,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850157385560576_image_Turn_Your_Mom_Into_a_Wizard_2022-03-22-b8c53c6eda684fcc56f6e.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850157385560576_image_Turn_Your_Mom_Into_a_Wizard_2022-03-22-b8c53c6eda684fcc56f6e.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850157385920576_image_Turn_Your_Mom_Into_a_Wizard_2022-03-22-66f09dd3853bbfbb66ee3.jpg,TurnedWizard,image,,23850157373940576,150.81,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850157385920576_image_Turn_Your_Mom_Into_a_Wizard_2022-03-22-66f09dd3853bbfbb66ee3.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850157385920576_image_Turn_Your_Mom_Into_a_Wizard_2022-03-22-66f09dd3853bbfbb66ee3.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145455150576_image_The_Perfect_Gift_For_Muggles_2022-03-21-eb674458ec162c2a4468.jpg,TurnedWizard,image,,23850145439930576,271.12,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145455150576_image_The_Perfect_Gift_For_Muggles_2022-03-21-eb674458ec162c2a4468.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145455150576_image_The_Perfect_Gift_For_Muggles_2022-03-21-eb674458ec162c2a4468.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145454230576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-b6fafd8536a0a.jpg,TurnedWizard,image,,23850145439930576,355.98,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145454230576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-b6fafd8536a0a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145454230576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-b6fafd8536a0a.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145454730576_image_The_Perfect_Gift_For_Muggles_2022-03-21-277d8fec620e31118615.jpg,TurnedWizard,image,,23850145439930576,271.12,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145454730576_image_The_Perfect_Gift_For_Muggles_2022-03-21-277d8fec620e31118615.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145454730576_image_The_Perfect_Gift_For_Muggles_2022-03-21-277d8fec620e31118615.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145454810576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-1edd0ef993df7.jpg,TurnedWizard,image,,23850145439930576,355.98,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145454810576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-1edd0ef993df7.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145454810576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-1edd0ef993df7.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145458750576_image_The_Perfect_Gift_For_Muggles_2022-03-21-de55e5be85484c852c43.jpg,TurnedWizard,image,,23850145439930576,271.12,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145458750576_image_The_Perfect_Gift_For_Muggles_2022-03-21-de55e5be85484c852c43.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145458750576_image_The_Perfect_Gift_For_Muggles_2022-03-21-de55e5be85484c852c43.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145457130576_image_The_Perfect_Gift_For_Muggles_2022-03-21-4feba38a571422cf1cf9.jpg,TurnedWizard,image,,23850145439930576,271.12,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145457130576_image_The_Perfect_Gift_For_Muggles_2022-03-21-4feba38a571422cf1cf9.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145457130576_image_The_Perfect_Gift_For_Muggles_2022-03-21-4feba38a571422cf1cf9.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145457310576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-ba56db9ecddcb.jpg,TurnedWizard,image,,23850145439930576,355.98,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145457310576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-ba56db9ecddcb.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145457310576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-ba56db9ecddcb.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145458860576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-033cd09161379.jpg,TurnedWizard,image,,23850145439930576,355.98,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145458860576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-033cd09161379.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145458860576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-033cd09161379.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145454690576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-46ba1a5b72766.jpg,TurnedWizard,image,,23850145439930576,355.98,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145454690576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-46ba1a5b72766.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145454690576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-46ba1a5b72766.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145453330576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-6805c9420b130.jpg,TurnedWizard,image,,23850145439930576,355.98,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145453330576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-6805c9420b130.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145453330576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-03-21-6805c9420b130.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145455180576_image_The_Perfect_Gift_For_Muggles_2022-03-21-368394aa2d709d94acf2.jpg,TurnedWizard,image,,23850145439930576,271.12,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145455180576_image_The_Perfect_Gift_For_Muggles_2022-03-21-368394aa2d709d94acf2.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145455180576_image_The_Perfect_Gift_For_Muggles_2022-03-21-368394aa2d709d94acf2.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145454710576_image_The_Perfect_Gift_For_Muggles_2022-03-21-77cc5a7945deb13439b9.jpg,TurnedWizard,image,,23850145439930576,271.12,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145454710576_image_The_Perfect_Gift_For_Muggles_2022-03-21-77cc5a7945deb13439b9.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145454710576_image_The_Perfect_Gift_For_Muggles_2022-03-21-77cc5a7945deb13439b9.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145438550576_image_The_Perfect_Gift_For_Muggles_2022-03-21-23e7bc85231dbd3d8696.jpg,TurnedWizard,image,,23850145424170576,271.12,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145438550576_image_The_Perfect_Gift_For_Muggles_2022-03-21-23e7bc85231dbd3d8696.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145438550576_image_The_Perfect_Gift_For_Muggles_2022-03-21-23e7bc85231dbd3d8696.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23850145437870576_image_The_Perfect_Gift_For_Muggles_2022-03-21-5ab247a28bb887efcc84.jpg,TurnedWizard,image,,23850145424170576,271.12,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23850145437870576_image_The_Perfect_Gift_For_Muggles_2022-03-21-5ab247a28bb887efcc84.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23850145437870576_image_The_Perfect_Gift_For_Muggles_2022-03-21-5ab247a28bb887efcc84.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23849987094670576_video_The_Perfect_Gift_For_Muggles_2022-02-28-e0e823847ba522c36e94.jpg,TurnedWizard,video,,23849987085620576,7.51,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23849987094670576_video_The_Perfect_Gift_For_Muggles_2022-02-28-e0e823847ba522c36e94.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23849987094670576_video_The_Perfect_Gift_For_Muggles_2022-02-28-e0e823847ba522c36e94.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23849987094610576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-02-28-4c42f0d7134ba.jpg,TurnedWizard,image,,23849987085620576,246.73,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23849987094610576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-02-28-4c42f0d7134ba.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23849987094610576_image_Turn_Your_Child_Into_a_Witch_Wizard_2022-02-28-4c42f0d7134ba.jpg,jpg,1,Fresh download on 2025-06-25
TurnedWizard_23849987095740576_video_The_Perfect_Gift_For_Muggles_2022-02-28-62a6633618074e06cf88.jpg,TurnedWizard,video,,23849987085620576,7.51,2025-06-25,0,image_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/image_creatives/TurnedWizard_23849987095740576_video_The_Perfect_Gift_For_Muggles_2022-02-28-62a6633618074e06cf88.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/image_creatives/TurnedWizard_23849987095740576_video_The_Perfect_Gift_For_Muggles_2022-02-28-62a6633618074e06cf88.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_680731748202189_video_Bigfoot_s_Jungle_Adventures_____bigfoot_vlogging_comedy_jung.jpg,TurnedYellow_AUD,video,,6852693905435,10.6,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_680731748202189_video_Bigfoot_s_Jungle_Adventures_____bigfoot_vlogging_comedy_jung.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_680731748202189_video_Bigfoot_s_Jungle_Adventures_____bigfoot_vlogging_comedy_jung.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,TurnedYellow_AUD,video,,6292349008835,7.54,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,TurnedYellow_AUD,video,,6292349008835,7.54,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,TurnedYellow_AUD,video,,6257270858635,7.54,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,TurnedYellow_AUD,video,,6257270858635,7.54,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,TurnedYellow_AUD,video,,6257038973435,6.14,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,TurnedYellow_AUD,video,,6257038973435,6.14,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6256860055435_video_Surprise_Your_Loved_Ones_with_THIS__2021-06-19-d3188103c19fc.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,TurnedYellow_AUD,video,,6257038973435,7.54,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039435835_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e35a.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_6257039436235_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e685.jpg,TurnedYellow_AUD,video,,6257038973435,7.54,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039436235_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e685.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039436235_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e685.jpg,jpg,1,Fresh download on 2025-06-25
TurnedYellow_AUD_6257039436035_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e6f1.jpg,TurnedYellow_AUD,video,,6257038973435,7.54,2025-06-25,0,archive_creatives,https://github.com/lac5q/creative-ads-repository/raw/main/archive_creatives/TurnedYellow_AUD_6257039436035_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e6f1.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/archive_creatives/TurnedYellow_AUD_6257039436035_video_Transform_Yourself_Into_A_Cartoon_Character__2021-06-21-e6f1.jpg,jpg,1,Fresh download on 2025-06-25
